tendigit_fips,year,subdivisionname,subdivisiontype,county,taxtype,purpose2,description,duration,millagepercent,votesfor,votesagainst,votes_pct_for,votes_pct_against,fips_id,margin_against,failed_levy,close_3,close_5,close_7_5
3908518196,2011,Concord,Township,Lake,Property,roads,R,5,1.7,4307,3610,54.401920318603516,45.598079681396484,3908518196,-4.401920318603516,0,0,1,1
3908518196,2016,Concord,Township,Lake,Property,roads,R,cpt,2,6597,4611,58.8597412109375,41.1402587890625,3908518196,-8.8597412109375,0,0,0,0
3908523618,1991,Eastlake,City,Lake,Property,roads,A,5,3,1200,764,61.099796295166016,38.900203704833984,3923618,-11.099796295166016,0,0,0,0
3908523618,2001,Eastlake,City,Lake,Property,roads,R,5,3,4359,1946,69.13560485839844,30.864395141601563,3923618,-19.135604858398438,0,0,0,0
3908523618,2005,Eastlake,City,Lake,Property,roads,R,5,3,3056,2600,54.0311164855957,45.9688835144043,3923618,-4.031116485595703,0,0,1,1
3908523618,2010,Eastlake,City,Lake,Property,roads,R,5,3,3146,2438,56.339542388916016,43.660457611083984,3923618,-6.339542388916016,0,0,0,1
3908523618,2015,Eastlake,City,Lake,Property,roads,R,5,3,3957,1655,70.5096206665039,29.490379333496094,3923618,-20.509620666503906,0,0,0,0
3908523618,2020,Eastlake,City,Lake,property,roads,R,5,3,5819,3228,64.31966400146484,35.680335998535156,3923618,-14.319664001464844,0,0,0,0
3908526306,2016,Fairport Harbor,Village,Lake,Property,roads,A,5,1.9,944,503,65.2384262084961,34.761573791503906,3926306,-15.238426208496094,0,0,0,0
3908526306,2020,Fairport Harbor,Village,Lake,property,roads,R,5,1.9,1123,486,69.79490661621094,30.205093383789063,3926306,-19.794906616210938,0,0,0,0
3908540642,2012,Kirtland,City,Lake,Property,roads,A,5,2,1890,2158,46.68972396850586,53.31027603149414,3940642,3.3102760314941406,1,0,1,1
3908540642,2013,Kirtland,City,Lake,Property,roads,A,5,2,847,855,49.764984130859375,50.235015869140625,3940642,0.235015869140625,1,1,1,1
3908540642,2014,Kirtland,City,Lake,Property,roads,A,5,2,1669,1108,60.100830078125,39.899169921875,3940642,-10.100830078125,0,0,0,0
3908542812,1992,Leroy,Township,Lake,Property,roads,A,5,2.5,334,130,71.982757568359375,28.017242431640625,3908542812,-21.982757568359375,0,0,0,0
3908542812,1994,Leroy,Township,Lake,Property,roads,R,4,4,506,673,42.917728424072266,57.082271575927734,3908542812,7.082271575927734,1,0,0,1
3908542812,1998,Leroy,Township,Lake,Property,roads,A,5,2.9,364,639,36.2911262512207,63.7088737487793,3908542812,13.708873748779297,1,0,0,0
3908542812,1999,Leroy,Township,Lake,Property,roads,R,5,1.5,647,646,50.03866958618164,49.96133041381836,3908542812,-0.038669586181640625,0,1,1,1
3908542812,2000,Leroy,Township,Lake,Property,roads,A,5,1.9,445,1091,28.97135353088379,71.02864837646484,3908542812,21.028648376464844,1,0,0,0
3908542812,2001,Leroy,Township,Lake,Property,roads,R,5,3,501,705,41.54228973388672,58.45771026611328,3908542812,8.457710266113281,1,0,0,0
3908542812,2002,Leroy,Township,Lake,Property,roads,R,2,2,641,202,76.03795623779297,23.96204376220703,3908542812,-26.03795623779297,0,0,0,0
3908542812,2005,Leroy,Township,Lake,Property,roads,R,5,1.5,637,478,57.130043029785156,42.869956970214844,3908542812,-7.130043029785156,0,0,0,1
3908542812,2009,Leroy,Township,Lake,Property,roads,R,5,1.5,1231,339,78.40764617919922,21.59235382080078,3908542812,-28.40764617919922,0,0,0,0
3908542812,2012,Leroy,Township,Lake,Property,roads,A,1000,.9,695,526,56.920555114746094,43.079444885253906,3908542812,-6.920555114746094,0,0,0,1
3908542812,2013,Leroy,Township,Lake,Property,roads,A,1000,.9,659,411,61.588783264160156,38.411216735839844,3908542812,-11.588783264160156,0,0,0,0
3908542812,2014,Leroy,Township,Lake,property,roads,A,1000,.9,377,233,61.803279876708984,38.196720123291016,3908542812,-11.803279876708984,0,0,0,0
3908542812,2018,Leroy,Township,Lake,Property,roads,A,1000,.9,654,391,62.58373260498047,37.41626739501953,3908542812,-12.583732604980469,0,0,0,0
3908542812,2019,Leroy Township Road District,Township,Lake,property,roads,A,5,2.5,439,551,44.34343338012695,55.65656661987305,3908542812,5.656566619873047,1,0,0,1
3908542812,2020,Leroy,Township,Lake,property,roads,A,5,2.5,416,423,49.58283615112305,50.41716384887695,3908542812,0.4171638488769531,1,1,1,1
3908542812,2021,Leroy,Township,Lake,property,roads,A,5,2,233,273,46.04743194580078,53.95256805419922,3908542812,3.9525680541992188,1,0,1,1
3908546480,1997,Madison,Village,Lake,Property,roads,A,5,4,289,1868,13.398238182067871,86.60176086425781,3946480,36.60176086425781,1,0,0,0
3908546494,1994,Madison,Township,Lake,Property,roads,R,4,2,2090,1368,60.43955993652344,39.56044006347656,3908546494,-10.439559936523438,0,0,0,0
3908546494,1999,Madison,Township,Lake,Property,roads,A,4,2,1031,805,56.154685974121094,43.845314025878906,3908546494,-6.154685974121094,0,0,0,1
3908546494,2002,Madison,Township,Lake,Property,roads,R,4,2,994,1997,33.2330322265625,66.7669677734375,3908546494,16.7669677734375,1,0,0,0
3908546494,2006,Madison,Township,Lake,Property,roads,R,4,2,1520,1067,58.755313873291016,41.244686126708984,3908546494,-8.755313873291016,0,0,0,0
3908546494,2011,Madison,Township,Lake,Property,roads,R,4,2,4065,1422,74.084197998046875,25.915802001953125,3908546494,-24.084197998046875,0,0,0,0
3908546494,2015,Madison,Township,Lake,Property,roads,R,4,2,1754,2793,38.574886322021484,61.425113677978516,3908546494,11.425113677978516,1,0,0,0
3908546494,2018,Madison,Township,Lake,Property,roads,A,cpt,1.5,3311,3064,51.937255859375,48.062744140625,3908546494,-1.937255859375,0,1,1,1
3908549056,1992,Mentor,City,Lake,Income,roads,R,N/A,2,11817,8738,57.489662170410156,42.510337829589844,3949056,-7.489662170410156,0,0,0,1
3908559416,2004,Painesville,City,Lake,Property,roads,R,5,3,1579,1093,59.09431076049805,40.90568923950195,3959416,-9.094310760498047,0,0,0,0
3908559416,2013,Painesville,City,Lake,Property,roads,A,5,3.5,1833,966,65.4876708984375,34.5123291015625,3959416,-15.4876708984375,0,0,0,0
3908559416,2017,Painesville,City,Lake,Property,roads,A,5,3,1134,595,65.58704376220703,34.41295623779297,3959416,-15.587043762207031,0,0,0,0
3908559430,1998,Painesville,Township,Lake,Property,roads,A,5,2.95,2836,1777,61.478431701660156,38.521568298339844,3908559430,-11.478431701660156,0,0,0,0
3908559430,2002,Painesville,Township,Lake,Property,roads,A,5,3.25,1916,1572,54.93119430541992,45.06880569458008,3908559430,-4.931194305419922,0,0,1,1
3908559430,2003,Painesville,Township,Lake,Property,roads,A,cpt,1.95,3594,363,90.826385498046875,9.173614501953125,3908559430,-40.826385498046875,0,0,0,0
3908559430,2004,Painesville,Township,Lake,Property,roads,R,5,3.25,2933,3707,44.171688079833984,55.828311920166016,3908559430,5.828311920166016,1,0,0,1
3908559430,2013,Painesville,Township,Lake,Property,roads,A,5,2.7,4947,1472,77.06807708740234,22.931922912597656,3908559430,-27.068077087402344,0,0,0,0
3908559430,2017,Painesville,Township,Lake,Property,roads,R,cpt,2.7,5870,1517,79.46392059326172,20.53607940673828,3908559430,-29.46392059326172,0,0,0,0
3908561882,1997,Perry,Village,Lake,Property,roads,R,5,3,192,115,62.54071807861328,37.45928192138672,3961882,-12.540718078613281,0,0,0,0
3908561882,2002,Perry,Village,Lake,Property,roads,R,5,3,337,744,31.17483901977539,68.825164794921875,3961882,18.825164794921875,1,0,0,0
3908561882,2010,Perry,Village,Lake,Property,roads,R,5,3,291,311,48.338871002197266,51.661128997802734,3961882,1.6611289978027344,1,1,1,1
3908561882,2011,Perry,Village,Lake,Property,roads,R,5,3,261,400,39.485626220703125,60.514373779296875,3961882,10.514373779296875,1,0,0,0
3908561896,2019,Perry Township Road District,Township,Lake,property,roads,A,5,2.9,792,734,51.900394439697266,48.099605560302734,3908561896,-1.9003944396972656,0,1,1,1
3908585484,2007,Willoughby,City,Lake,Property,roads,A,5,2,4081,705,85.26953887939453,14.730461120605469,3985484,-35.26953887939453,0,0,0,0
3908585484,2011,Willoughby,City,Lake,Property,roads,R,5,2.5,2012,2230,47.430458068847656,52.569541931152344,3985484,2.5695419311523438,1,1,1,1
3908585484,2012,Willoughby,City,Lake,Property,roads,R,5,2,5436,3943,57.95927047729492,42.04072952270508,3985484,-7.959270477294922,0,0,0,0
3908585484,2017,Willoughby,City,Lake,Property,roads,R,5,2,8197,1967,80.64738464355469,19.352615356445313,3985484,-30.647384643554688,0,0,0,0
3908585484,2021,Willoughby,City,Lake,property,roads,R,5,2,3175,1154,73.34257507324219,26.657424926757813,3985484,-23.342575073242188,0,0,0,0
3908585512,2014,Willoughby Hills,City,Lake,Property,roads,R,5,.4,2407,858,73.721282958984375,26.278717041015625,3985512,-23.721282958984375,0,0,0,0
3908585512,2017,Willoughby Hills,City,Lake,Property,roads,R,5,2.5,2439,8800,21.70121955871582,78.29878234863281,3985512,28.298782348632813,1,0,0,0
3908585512,2018,Willoughby Hills,City,Lake,Property,roads,R,5,2.5,2158,11116,16.25734519958496,83.7426528930664,3985512,33.742652893066406,1,0,0,0
3908585512,2020,Willoughby Hills,City,Lake,property,roads,R,5,2.5,3428,1961,63.611061096191406,36.388938903808594,3985512,-13.611061096191406,0,0,0,0
3908585638,2010,Willowick,City,Lake,Property,roads,A,10,3,1016,1404,41.98347091674805,58.01652908325195,3985638,8.016529083251953,1,0,0,0
3908901154,2012,Alexandria,Village,Licking,property,roads,A,5,1,50,68,42.37288284301758,57.62711715698242,3901154,7.627117156982422,1,0,0,0
3908905494,1991,Bennington,Township,Licking,Property,roads,A,5,3,149,198,42.93947982788086,57.06052017211914,3908905494,7.060520172119141,1,0,0,1
3908905494,1992,Bennington,Township,Licking,Property,roads,A,5,3,71,114,38.378379821777344,61.621620178222656,3908905494,11.621620178222656,1,0,0,0
3908905494,1993,Bennington,Township,Licking,Property,roads,A,5,3,154,152,50.32679748535156,49.67320251464844,3908905494,-0.3267974853515625,0,1,1,1
3908905494,1997,Bennington,Township,Licking,Property,roads,R,5,3,245,203,54.6875,45.3125,3908905494,-4.6875,0,0,1,1
3908905494,2002,Bennington,Township,Licking,Property,roads,R,5,3,222,142,60.989009857177734,39.010990142822266,3908905494,-10.989009857177734,0,0,0,0
3908905494,2007,Bennington,Township,Licking,Property,roads,R,5,3,282,170,62.389381408691406,37.610618591308594,3908905494,-12.389381408691406,0,0,0,0
3908905494,2012,Bennington,Township,Licking,Property,roads,R,5,3,503,393,56.13839340209961,43.86160659790039,3908905494,-6.138393402099609,0,0,0,1
3908905494,2017,Bennington,Township,Licking,Property,roads,R,5,3,382,223,63.14049530029297,36.85950469970703,3908905494,-13.140495300292969,0,0,0,0
3908909890,2002,Buckeye Lake,Village,Licking,Property,roads,A,5,3.5,236,506,31.80592918395996,68.1940689086914,3909890,18.194068908691406,1,0,0,0
3908909890,2017,Buckeye Lake,Village,Licking,Property,roads,A,5,5,257,203,55.869564056396484,44.130435943603516,3909890,-5.869564056396484,0,0,0,1
3908910366,2013,Burlington,Township,Licking,Property,roads,A,5,3,158,164,49.068321228027344,50.931678771972656,3908910366,0.93167877197265625,1,1,1,1
3908910366,2014,Burlington,Township,Licking,Property,roads,A,5,3,153,166,47.96238327026367,52.03761672973633,3908910366,2.037616729736328,1,1,1,1
3908910366,2018,Burlington,Township,Licking,Property,roads,R,5,3,400,232,63.2911376953125,36.7088623046875,3908910366,-13.2911376953125,0,0,0,0
3908924332,1996,Eden,Township,Licking,Property,roads,A,5,1.5,224,254,46.86192321777344,53.13807678222656,3908924332,3.1380767822265625,1,0,1,1
3908924332,1997,Eden,Township,Licking,Property,roads,A,5,1.5,114,135,45.78313064575195,54.21686935424805,3908924332,4.216869354248047,1,0,1,1
3908924332,1998,Eden,Township,Licking,Property,roads,A,5,2,165,222,42.635658264160156,57.364341735839844,3908924332,7.364341735839844,1,0,0,1
3908924332,2003,Eden,Township,Licking,Property,roads,A,5,2.5,125,105,54.34782791137695,45.65217208862305,3908924332,-4.347827911376953,0,0,1,1
3908924332,2007,Eden,Township,Licking,Property,roads,A,5,5,111,115,49.11504364013672,50.88495635986328,3908924332,0.88495635986328125,1,1,1,1
3908924332,2008,Eden,Township,Licking,Property,roads,A,5,5,204,198,50.74626922607422,49.25373077392578,3908924332,-0.74626922607421875,0,1,1,1
3908924332,2013,Eden,Township,Licking,Property,roads,R,1000,5,104,114,47.7064208984375,52.2935791015625,3908924332,2.2935791015625,1,1,1,1
3908925690,1995,Etna,Township,Licking,Property,roads,R,5,3,613,733,45.5423469543457,54.4576530456543,3908925690,4.457653045654297,1,0,1,1
3908925690,1996,Etna,Township,Licking,Property,roads,R,1000,3,945,1319,41.74028396606445,58.25971603393555,3908925690,8.259716033935547,1,0,0,0
3908925690,2006,Etna,Township,Licking,Property,roads,A,5,1.5,1052,1560,40.27565002441406,59.72434997558594,3908925690,9.7243499755859375,1,0,0,0
3908925690,2012,Etna,Township,Licking,Property,roads,A,5,1.5,3045,4908,38.287437438964844,61.712562561035156,3908925690,11.712562561035156,1,0,0,0
3908925690,2013,Etna,Township,Licking,Property,roads,A,5,1.5,261,660,28.338762283325195,71.66123962402344,3908925690,21.661239624023438,1,0,0,0
3908925690,2014,Etna,Township,Licking,Property,roads,A,5,1.5,914,1207,43.09288024902344,56.90711975097656,3908925690,6.9071197509765625,1,0,0,1
3908925690,2015,Etna,Township,Licking,Property,roads,A,1000,1.5,1281,998,56.2088623046875,43.7911376953125,3908925690,-6.2088623046875,0,0,0,1
3908928336,1991,Franklin,Township,Licking,Property,roads,A,3,2,120,117,50.632911682128906,49.367088317871094,3908928336,-0.63291168212890625,0,1,1,1
3908928336,1994,Franklin,Township,Licking,Property,roads,R,3,2,194,122,61.39240646362305,38.60759353637695,3908928336,-11.392406463623047,0,0,0,0
3908928336,1997,Franklin,Township,Licking,Property,roads,R,3,2,387,316,55.04978561401367,44.95021438598633,3908928336,-5.049785614013672,0,0,0,1
3908928336,1999,Franklin,Township,Licking,Property,roads,R,3,2,280,160,63.6363639831543,36.3636360168457,3908928336,-13.636363983154297,0,0,0,0
3908928336,2002,Franklin,Township,Licking,Property,roads,R,3,2,504,297,62.921348571777344,37.078651428222656,3908928336,-12.921348571777344,0,0,0,0
3908928336,2005,Franklin,Township,Licking,Property,roads,R,3,2,392,199,66.32825469970703,33.67174530029297,3908928336,-16.32825469970703,0,0,0,0
3908928336,2008,Franklin,Township,Licking,Property,roads,R,3,2,699,445,61.10139846801758,38.89860153198242,3908928336,-11.101398468017578,0,0,0,0
3908928336,2011,Franklin,Township,Licking,Property,roads,R,1000,2,327,530,38.1563606262207,61.8436393737793,3908928336,11.843639373779297,1,0,0,0
3908928336,2012,Franklin,Township,Licking,property,roads,R,3,2,319,289,52.467105865478516,47.532894134521484,3908928336,-2.4671058654785156,0,1,1,1
3908928336,2014,Franklin,Township,Licking,Property,roads,R,3,2,430,209,67.29264831542969,32.70735168457031,3908928336,-17.292648315429688,0,0,0,0
3908928336,2017,Franklin,Township,Licking,Property,roads,R,3,2,358,149,70.61144256591797,29.38855743408203,3908928336,-20.61144256591797,0,0,0,0
3908928336,2020,Franklin,Township,Licking,property,roads,R,5,2,795,496,61.580169677734375,38.419830322265625,3908928336,-11.580169677734375,0,0,0,0
3908931416,2000,Granville,Township,Licking,Property,roads,R,5,2,804,267,75.07003021240234,24.929969787597656,3908931416,-25.070030212402344,0,0,0,0
3908931416,2005,Granville,Township,Licking,Property,roads,A,5,.75,1094,650,62.7293586730957,37.2706413269043,3908931416,-12.729358673095703,0,0,0,0
3908931416,2009,Granville,Township,Licking,Property,roads,R,1000,2.75,1228,496,71.22969818115234,28.770301818847656,3908931416,-21.229698181152344,0,0,0,0
3908933292,2007,Hanover,Village,Licking,Property,roads,A,3,3,129,92,58.37104034423828,41.62895965576172,3933292,-8.371040344238281,0,0,0,0
3908933292,2009,Hanover,Village,Licking,Property,roads,R,3,3,187,91,67.26618957519531,32.73381042480469,3933292,-17.266189575195313,0,0,0,0
3908933292,2014,Hanover,Village,Licking,Property,roads,A,3,3,87,48,64.44444274902344,35.55555725097656,3933292,-14.444442749023438,0,0,0,0
3908933292,2017,Hanover,Village,Licking,Property,roads,R,3,3,67,61,52.34375,47.65625,3933292,-2.34375,0,1,1,1
3908933292,2019,Hanover,Village,Licking,property,roads,R,5,3,160,106,60.15037536621094,39.84962463378906,3933292,-10.150375366210938,0,0,0,0
3908933894,1994,Harrison,Township,Licking,Property,roads,R,5,1,852,638,57.181209564208984,42.818790435791016,3908933894,-7.181209564208984,0,0,0,1
3908933894,1995,Harrison,Township,Licking,Property,roads,R,1000,2,633,531,54.38144302368164,45.61855697631836,3908933894,-4.381443023681641,0,0,1,1
3908933894,1999,Harrison,Township,Licking,Property,roads,R,5,1,906,857,51.38967514038086,48.61032485961914,3908933894,-1.3896751403808594,0,1,1,1
3908933894,2000,Harrison,Township,Licking,Property,roads,R,5,2,1650,1445,53.31179428100586,46.68820571899414,3908933894,-3.3117942810058594,0,0,1,1
3908933894,2004,Harrison,Township,Licking,Property,roads,R,5,1,2281,1747,56.62860107421875,43.37139892578125,3908933894,-6.62860107421875,0,0,0,1
3908933894,2006,Harrison,Township,Licking,Property,roads,R,5,2,842,582,59.129215240478516,40.870784759521484,3908933894,-9.129215240478516,0,0,0,0
3908933894,2009,Harrison,Township,Licking,Property,roads,R,5,1,1501,933,61.66803741455078,38.33196258544922,3908933894,-11.668037414550781,0,0,0,0
3908933894,2010,Harrison,Township,Licking,Property,roads,R,5,2,2259,1261,64.17613983154297,35.82386016845703,3908933894,-14.176139831542969,0,0,0,0
3908933894,2014,Harrison,Township,Licking,Property,roads,R,5,1,1977,830,70.43106842041016,29.568931579589844,3908933894,-20.431068420410156,0,0,0,0
3908933894,2015,Harrison,Township,Licking,Property,roads,R,5,2,1891,708,72.75875091552734,27.241249084472656,3908933894,-22.758750915527344,0,0,0,0
3908933894,2019,Harrison,Township,Licking,property,roads,R,5,1,1340,572,70.08367919921875,29.91632080078125,3908933894,-20.08367919921875,0,0,0,0
3908933894,2020,Harrison,Township,Licking,property,roads,R,5,2,3206,1781,64.28714752197266,35.712852478027344,3908933894,-14.287147521972656,0,0,0,0
3908934188,1991,Hartford,Township,Licking,Property,roads,R,5,2,156,97,61.66007995605469,38.33992004394531,3908934188,-11.660079956054688,0,0,0,0
3908934188,1992,Hartford,Township,Licking,Property,roads,A,5,3,169,178,48.70317077636719,51.29682922363281,3908934188,1.2968292236328125,1,1,1,1
3908934188,1995,Hartford,Township,Licking,Property,roads,R,5,3,158,58,73.14814758300781,26.851852416992188,3908934188,-23.148147583007813,0,0,0,0
3908934188,1996,Hartford,Township,Licking,Property,roads,R,5,2,222,114,66.07142639160156,33.92857360839844,3908934188,-16.071426391601563,0,0,0,0
3908934188,2000,Hartford,Township,Licking,Property,roads,R,5,3,251,124,66.93333435058594,33.06666564941406,3908934188,-16.933334350585938,0,0,0,0
3908934188,2001,Hartford,Township,Licking,Property,roads,A,3,3,94,100,48.453609466552734,51.546390533447266,3908934188,1.5463905334472656,1,1,1,1
3908934188,2003,Hartford,Township,Licking,Property,roads,A,5,5,123,135,47.67441940307617,52.32558059692383,3908934188,2.325580596923828,1,1,1,1
3908934188,2004,Hartford,Township,Licking,Property,roads,A,5,3,255,228,52.7950325012207,47.2049674987793,3908934188,-2.795032501220703,0,1,1,1
